key,0,1,2
52.9,2,False,
52.10,4,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「双掌打」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“功力”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状態を確認できる
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「象形拳シンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
「双掌打」やレベル30で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「破砕拳」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、レベル50で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「双竜脚」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると功力が付与されます。
功力には<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“壱の功力”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“弐の功力”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“参の功力”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>があり、それぞれの功力に対応するウェポンスキルの威力を上昇させることができます。"
52.11,2,False,
52.12,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
52.13,0,False,
52.14,0,False,
53.1,1,True,"竜血ゲージ"
53.2,3,True,
53.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ランスマスタリーIII」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜眼雷電」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>および<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜眼蒼穹」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の実行時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“天竜眼”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになりました！
天竜眼を最大値まで付与することで、アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「天竜点睛」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行できます。"
53.4,2,False,
53.5,3,False,
53.6,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「紅の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、「竜血ゲージ」で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“紅の竜血”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果時間が確認できるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ゲイルスコグル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行して紅の竜血状態となると自身の与ダメージが上昇し、強力なアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ナーストレンド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル80で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「スターダイバー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行できます。"
53.7,2,False,
53.8,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
53.9,0,False,
53.10,0,False,
54.1,1,True,"トランスゲージ"
54.2,3,True,
54.3,4,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エーテルチャージの効果時間残量を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
エーテルチャージを実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されます。
「ルビーの神秘」を消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・ルビー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行し、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「カーバンクル・ルビー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を召喚することができます。
また、レベル15で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得することで
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トパーズの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が、レベル22で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ効果アップII」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エメラルドの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになり、異なるペットを召喚できるようになります。"
54.4,3,False,
54.5,4,False,"ペットを召喚すると、ペットごとに対応した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が自身に付与されます。
トランスゲージには、付与されているエーテルのスタック数と効果時間が表示されます。エーテルが付与されると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムシャイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル26で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムブリリアンス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の性能が変化します。"
54.6,2,False,
54.7,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
54.8,0,False,
54.9,0,False,
54.10,0,False,
55.1,1,True,"エーテルフローシンボル"
55.2,3,True,
55.3,5,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エナジードレイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテルフロー”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の付与数を示すシンボルが表示されるようになりました！"
55.4,1,False,"トランスゲージ"
55.5,3,False,
55.6,4,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エーテルチャージの効果時間残量を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
エーテルチャージを実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されます。
「ルビーの神秘」を消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・ルビー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行し、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「カーバンクル・ルビー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を召喚することができます。
また、レベル15で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得することで
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トパーズの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が、レベル22で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ効果アップII」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エメラルドの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになり、異なるペットを召喚できるようになります。"
55.7,3,False,
55.8,4,False,"ペットを召喚すると、ペットごとに対応した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が自身に付与されます。
トランスゲージには、付与されているエーテルのスタック数と効果時間が表示されます。エーテルが付与されると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムシャイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル26で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムブリリアンス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の性能が変化します。"
55.9,2,False,
55.10,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
55.11,0,False,
55.12,0,False,
56.1,1,True,"戦歌ゲージ"
56.2,3,True,
56.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「コーダシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました。
コーダシンボルは<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「賢人のコーダ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「軍神のコーダ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「旅神のコーダ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の3種類があり、それぞれアクション「賢人のバラード」、「軍神のパイオン」、「旅神のメヌエット」を実行することで付与されます。
「コーダシンボル」を1つ以上付与するとアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「光神のフィナーレ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行できます。"
56.4,2,False,
56.5,3,False,
56.6,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「賢人のバラード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が発動し
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドレッター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル45で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レイン・オブ・デス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のリキャストタイムが
短縮されます。"
56.7,2,False,
56.8,3,False,
56.9,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「軍神のパイオン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で戦歌ゲージ下部に音符のシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が４段階まで蓄積し、蓄積量に応じて攻撃速度が上昇します。"
56.10,2,False,
56.11,3,False,
56.12,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「旅神のメヌエット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で戦歌ゲージ下部に矢じりのシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が3段階まで蓄積し、詩心を消費して<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ピッチパーフェクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行できるようになります。"
56.13,2,False,
56.14,3,False,
56.15,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ソウルボイス”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況がわかる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました。
“ソウルボイス”は詩心が付与されると同時に蓄積され<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エイペックスアロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで消費されます。"
56.16,2,False,
56.17,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
56.18,0,False,
56.19,0,False,
57.1,1,True,"エレメンタルゲージ"
57.2,3,True,
57.3,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「極性マスタリーV」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「パラドックスシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
アンブラルブリザードとアンブラルハートが最大スタック数まで付与された状態で、自身の状態がアストラルファイアに変化すると、ゲージ左側の「パラドックスシンボル」が点灯し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「パラドックス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行できます。"
57.4,2,False,
57.5,3,False,
57.6,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
57.7,2,False,
57.8,3,False,
57.9,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エレメンタルゲージ右下にエノキアンの付与状態が表示されるようになりました。
エノキアンはアストラルファイア／アンブラルブリザードのどちらかの状態になると同時に付与され、効果中は攻撃魔法の与ダメージが上昇します。アストラルファイア／アンブラルブリザードの状態が終了すると効果が消滅します。"
57.10,2,False,
57.11,3,False,
57.12,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フリーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブリザジャ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、エレメンタルゲージ左下に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“アンブラルハート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のスタック数を確認できるシンボルが追加されます。アンブラルハートの効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ファイア系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法を実行するとスタックを1つ自動で消費し、アストラルファイア効果中の消費MP量増加を1回分打ち消すことができます。"
57.13,2,False,
57.14,3,False,
57.15,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ポリグロット効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、ポリグロットの最大スタック数が2つに増加しました！
エノキアンが発動し30秒が経過するごとにアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行可能となります。エノキアンの継続時間は、エレメンタルゲージ右下にあるタイマーによって30秒ごとに確認することができます。ファウルが実行可能になるとゲージ下部にある<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>クリスタル（ポリグロット）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が点灯します。"
57.16,2,False,
57.17,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
57.18,0,False,
57.19,0,False,
57.20,0,False,
58.1,1,True,"ソイルシンボル"
58.2,3,True,
58.3,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソイルチャージ効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、
ソイルの最大スタック数が3つに増加しました！
ソイルは<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソリッドバレル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル40で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デーモンスローター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をコンボで実行することに成功すると蓄積し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「バーストストライク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル60で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ビートファング」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると消費されます。"
58.4,0,False,
58.5,2,False,
58.6,4,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ロイヤルガード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、その発動状態を示すシンボルが表示されるようになりました！
敵視を集めたいときにはロイヤルガードを実行しましょう！"
58.7,0,False,
58.8,2,False,
58.9,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
59.1,1,True,"ソウルゲージ"
59.2,3,True,
59.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ソウル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況を示す、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
ソウルは特定のウェポンスキル実行時および、アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シャドウ・オブ・デス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>によって対象に付与される<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デスデザイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果中に対象を倒すことで蓄積され、
ソウルを消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ストークスウェーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル55で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シーフスウェーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、レベル76で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「グラトニー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などを実行できます。"
59.4,2,False,
59.5,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
59.6,0,False,
59.7,0,False,
60.1,1,True,"ソウルゲージ"
60.2,3,True,
60.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シュラウドゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“シュラウド”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況を示す、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シュラウドゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
シュラウドは特定のウェポンスキル実行時に蓄積され、シュラウドを消費することで、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レムールシュラウド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行できます。"
60.4,2,False,
60.5,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ソウル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況を示す、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
ソウルは特定のウェポンスキル実行時および、アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シャドウ・オブ・デス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>によって対象に付与される<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デスデザイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果中に対象を倒すことで蓄積され、
ソウルを消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ストークスウェーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル55で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シーフスウェーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、レベル76で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「グラトニー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などを実行できます。"
60.6,1,True,"レムールシンボル"
60.7,3,True,
60.8,5,False,"レムール状態の効果時間と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“レムールソウル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レムールシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
レムールソウルを消費することで
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴォイドリーパー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル90で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「コムニオ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などを実行できます。"
60.9,2,False,
60.10,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
61.1,1,True,"レムールシンボル"
61.2,3,True,
61.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴォイドソウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、レムールソウルの消費時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ヴォイドソウル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになりました！
ヴォイドソウルを消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レムールスライス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レムールサイズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行できます。"
61.4,2,False,
61.5,4,False,"レムール状態の効果時間と付与された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“レムールソウル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況を示す
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レムールシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
レムールソウルを消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴォイドリーパー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル90で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「コムニオ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などを実行できます。"
61.6,1,False,"ソウルゲージ"
61.7,3,False,
