key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
121,"魔導プレデター",0,"",0,0,1,0,0,"ModelChara#2298",2,"",45,0,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,0,0,0,88,"ui/icon/004000/004089.tex",10010,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,23,39,False,38,False
122,"バトルライオン",0,"",0,0,1,0,0,"ModelChara#1725",2,"",45,70,50,1,2,"MountCustomize#8","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_LionWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_LionBye",20,10,False,True,0,0,0,0,89,"ui/icon/004000/004090.tex",3241,150,False,13,4,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,43,False,40,False
123,"バトルベアー",0,"",0,0,1,0,0,"ModelChara#718",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_KumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KumaBye",20,10,False,True,0,0,0,0,90,"ui/icon/004000/004091.tex",3251,65,False,12,3,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,38,False
124,"バトルパンサー",0,"",0,0,1,0,0,"ModelChara#2049",2,"",45,70,70,1,2,"MountCustomize#3","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_CuahrWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CuahrBye",20,10,False,True,0,0,0,0,91,"ui/icon/004000/004092.tex",3202,60,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,10,21,41,False,42,False
125,"ヨル",0,"",0,0,1,0,0,"ModelChara#1894",2,"",45,15,70,1,0,"MountCustomize#46","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HarpieWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_HarpieBye",20,10,False,True,0,0,0,0,92,"ui/icon/004000/004093.tex",5030,100,False,0,0,80,0,"MountAction#0",True,False,False,False,False,0,0,False,False,18,21,41,False,42,False
126,"アルテ・ロイテ",0,"",0,0,1,0,0,"ModelChara#1713",2,"",45,15,85,1,2,"MountCustomize#47","music/ffxiv/BGM_Ride_Omega.scd","SE_Bt_Etc_JuraeibisWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_JuraeibisBye",20,10,False,True,0,0,0,0,93,"ui/icon/004000/004094.tex",7030,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,0,0,37,False,37,False
127,"セントリオタイガー",0,"",0,0,1,0,0,"ModelChara#2173",2,"",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,94,"ui/icon/004000/004095.tex",3310,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
128,"鹵獲魔導アーマー",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65537,0,0,-1,,0,77,False,0,0,70,0,"MountAction#27",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
129,"",0,"",0,0,1,0,0,"ModelChara#1995",2,"",45,15,15,5,0,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MantaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MantaBye",20,10,False,True,0,0,0,0,-1,,0,100,False,9,3,70,0,"MountAction#26",True,False,False,False,False,0,0,False,False,9,19,41,False,40,False
130,"イクシオン",0,"",0,0,1,0,0,"ModelChara#2061",2,"",45,70,85,1,2,"MountCustomize#49","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_IxionWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_IxionBye",20,20,False,True,0,0,0,0,97,"ui/icon/004000/004096.tex",3320,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,39,False,40,False
131,"",0,"",0,0,1,0,0,"ModelChara#2095",2,"",45,15,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,30,False,0,0,100,0,"MountAction#28",False,False,False,True,True,0,0,False,False,0,0,37,False,37,False
132,"",0,"",0,0,1,0,0,"ModelChara#2096",2,"",45,15,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_Alex.scd","SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,False,True,0,0,0,0,-1,,0,30,False,0,0,100,0,"MountAction#28",False,False,False,True,True,0,0,False,False,0,0,37,False,37,False
133,"龍のカムイ",0,"",0,0,1,0,0,"ModelChara#2116",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Shinryu.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,99,"ui/icon/004000/004101.tex",30202,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
134,"",0,"",0,0,1,0,0,"ModelChara#1658",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,-1,,0,65,False,12,3,70,0,"MountAction#31",False,False,False,False,False,0,0,False,False,9,19,41,False,38,False
135,"風火二輪",0,"",0,0,1,0,0,"ModelChara#2030",2,"",45,15,15,1,2,"MountCustomize#50","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_FuukaNirinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FuukaNirinBye",0,20,False,True,0,0,0,0,98,"ui/icon/004000/004097.tex",15000,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,39,False,38,False
136,"シマエイ",0,"",0,0,1,0,0,"ModelChara#2117",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MantaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MantaBye",20,10,False,True,0,0,0,0,100,"ui/icon/004000/004103.tex",7040,30,False,9,3,70,0,"MountAction#30",True,True,False,False,False,0,0,False,False,9,19,41,False,40,False
137,"",0,"",0,0,1,0,0,"ModelChara#2117",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MantaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MantaBye",20,10,False,True,0,0,0,0,-1,,0,30,False,9,3,70,0,"MountAction#29",True,False,False,False,False,0,0,False,False,9,19,41,False,40,False
138,"カーバンクル・アクアマリン",0,"",0,0,1,0,0,"ModelChara#2073",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,101,"ui/icon/004000/004104.tex",3330,120,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,41,False,40,False
139,"カーバンクル・シトリン",0,"",0,0,1,0,0,"ModelChara#2125",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,102,"ui/icon/004000/004105.tex",3331,120,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,41,False,40,False
140,"フライング・チェアー",0,"",0,0,1,0,0,"ModelChara#2115",2,"",45,85,85,1,2,"MountCustomize#52","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_LanosceasofaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_LanosceasofaBye",0,10,False,True,0,0,0,0,103,"ui/icon/004000/004106.tex",16050,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,18,41,False,40,False
141,"魔導アヴェンジャー騎乗型",0,"",0,0,1,0,0,"ModelChara#2072",2,"",45,15,70,1,0,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,104,"ui/icon/004000/004107.tex",10090,100,False,12,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,23,41,False,40,False
142,"ハコボックル",0,"",0,0,1,0,0,"ModelChara#2071",2,"",45,15,70,1,2,"MountCustomize#54","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,105,"ui/icon/004000/004108.tex",1040,120,False,0,0,40,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,37,False,38,False
143,"赤兎馬",0,"",0,0,1,0,0,"ModelChara#2119",2,"",10,70,70,1,2,"MountCustomize#55","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_SekitobaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SekitobaBye",20,10,False,True,0,0,0,0,106,"ui/icon/004000/004109.tex",3040,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
144,"白のカムイ",0,"",0,0,1,0,0,"ModelChara#2167",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Byakko.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,107,"ui/icon/004000/004110.tex",30203,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
145,"魔導デスクロー拘束型",0,"",0,0,1,0,0,"ModelChara#2118",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DeathClawWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DeathClawBye",0,10,False,True,0,0,0,0,108,"ui/icon/004000/004111.tex",10020,100,False,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,18,19,37,False,37,False
146,"マーリド",0,"",0,0,1,0,0,"ModelChara#2074",2,"",45,70,15,1,0,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,109,"ui/icon/004000/004112.tex",3340,100,False,0,0,60,0,"MountAction#38",False,True,False,False,False,0,0,False,False,0,18,39,False,38,False
147,"力自慢のマーリド",0,"",0,0,1,0,0,"ModelChara#2074",2,"",45,70,15,1,0,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ElephantWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ElephantBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#37",False,False,False,False,False,0,0,False,False,0,18,39,False,38,False
148,"トゥルーグリフィン",0,"",0,0,1,0,0,"ModelChara#2191",2,"",45,70,60,1,2,"MountCustomize#20","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,False,True,0,0,0,0,110,"ui/icon/004000/004113.tex",3291,60,False,9,3,60,0,"MountAction#36",False,True,False,False,False,0,0,False,False,9,21,41,False,40,False
149,"トゥルーグリフィン",0,"",0,0,1,0,0,"ModelChara#2191",2,"",45,70,60,1,2,"MountCustomize#20","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,False,True,0,0,0,0,-1,,0,60,False,9,3,60,0,"MountAction#35",False,False,False,False,False,0,0,False,False,9,21,41,False,40,False
150,"ティラノサウルス",0,"",0,0,1,0,0,"ModelChara#2126",2,"",45,30,30,1,2,"MountCustomize#56","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TRexWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TRexBye",20,20,False,True,0,0,0,0,111,"ui/icon/004000/004116.tex",1050,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
151,"レガリア TYPE-G",0,"",0,0,1,0,0,"ModelChara#2135",2,"",45,85,85,1,2,"MountCustomize#57","music/ffxiv/BGM_Ride_BKC.scd","SE_Bt_Etc_CarWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CarBye",0,10,False,True,0,0,0,0,112,"ui/icon/004000/004138.tex",40010,100,False,0,0,70,3,"MountAction#0",False,False,False,False,False,0,0,False,False,0,19,37,False,37,False
152,"フライング・ライトハート",0,"",0,0,1,0,0,"ModelChara#2179",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RightHeartWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RightHeartBye",0,10,False,True,0,0,0,0,113,"ui/icon/004000/004114.tex",16061,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,9,19,51,False,50,False
153,"フライング・レフトハート",0,"",0,0,1,0,0,"ModelChara#2180",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RightHeartWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RightHeartBye",0,10,False,True,0,0,0,0,114,"ui/icon/004000/004115.tex",16060,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,9,19,37,False,37,False
154,"テュポーン先生",0,"",0,0,1,0,0,"ModelChara#2175",2,"",45,15,15,1,2,"MountCustomize#58","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TyuponeWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TyuponeBye",20,20,False,True,0,0,0,0,115,"ui/icon/004000/004136.tex",7050,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,19,23,41,False,42,False
155,"",0,"",0,0,1,0,0,"ModelChara#2175",2,"",45,15,15,1,2,"MountCustomize#58","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TyuponeWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TyuponeBye",20,20,False,True,0,0,0,0,-1,,0,100,False,0,0,70,0,"MountAction#34",False,False,False,False,False,0,0,False,False,19,23,41,False,42,False
156,"エアフォース",0,"",0,0,1,0,0,"ModelChara#2174",2,"",45,70,70,6,2,"MountCustomize#59","music/ffxiv/BGM_Ride_Sigma.scd","SE_Bt_Etc_AirForceWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_AirForceBye",0,10,False,True,0,0,0,0,116,"ui/icon/004000/004117.tex",11020,100,False,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,18,23,41,False,42,False
157,"",0,"",0,0,1,0,0,"ModelChara#2174",2,"",45,70,70,6,2,"MountCustomize#59","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_AirForceWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_AirForceBye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,18,23,41,False,42,False
158,"夜のカムイ",0,"",0,0,1,0,0,"ModelChara#2195",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_TK.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,117,"ui/icon/004000/004127.tex",30204,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
159,"ドードー",0,"",0,0,1,0,0,"ModelChara#2194",2,"",45,15,70,1,2,"MountCustomize#61","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,118,"ui/icon/004000/004122.tex",1060,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,19,41,False,40,False
160,"ホエール",0,"",0,0,1,0,0,"ModelChara#2176",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_KujiraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KujiraBye",20,10,False,True,0,0,0,0,119,"ui/icon/004000/004119.tex",7060,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,0,0,False,False,16,18,37,False,37,False
161,"リオレウス",0,"",0,0,1,0,0,"ModelChara#2257",2,"",45,15,70,1,2,"MountCustomize#62","music/ffxiv/BGM_Ride_NIKU.scd","SE_Bt_Etc_NIKUBossWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NIKUBossBye",20,10,False,True,0,0,0,0,120,"ui/icon/004000/004125.tex",40700,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,24,41,False,44,False
162,"魔導キャリアー",0,"",0,0,1,0,0,"ModelChara#2258",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,121,"ui/icon/004000/004123.tex",10030,100,False,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,19,39,False,38,False
163,"プロトキャリアー",0,"",0,0,1,0,0,"ModelChara#2307",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,122,"ui/icon/004000/004124.tex",10031,100,False,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,19,39,False,38,False
164,"オオナマズ御輿",0,"",0,0,1,0,0,"ModelChara#2202",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,123,"ui/icon/004000/004118.tex",4500,100,False,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False,0,21,41,False,40,False
165,"",0,"",0,0,1,0,0,"ModelChara#2202",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#40",False,False,False,False,False,0,0,False,False,0,21,41,False,40,False
166,"絶地",0,"",0,0,1,0,0,"ModelChara#2304",2,"",10,70,70,1,2,"MountCustomize#64","music/ffxiv/BGM_Ride_Abare.scd","SE_Bt_Etc_SekitobaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SekitobaBye",20,10,False,True,0,0,0,0,124,"ui/icon/004000/004126.tex",3050,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,20,41,False,40,False
167,"輸送システム",0,"",0,0,1,0,0,"ModelChara#2305",2,"",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,125,"ui/icon/004000/004121.tex",10502,100,False,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False,17,19,39,False,40,False
168,"護送システム",0,"",0,0,1,0,0,"ModelChara#2306",2,"",45,15,15,1,0,"MountCustomize#16","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,False,True,0,0,0,0,126,"ui/icon/004000/004120.tex",10503,100,False,12,4,100,0,"MountAction#9",True,True,False,False,False,0,0,False,False,17,19,39,False,40,False
169,"",0,"",0,0,1,0,0,"ModelChara#1952",2,"",45,15,15,0,0,"MountCustomize#5","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,-1,,0,65,False,0,0,100,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
170,"グラニ",0,"",0,0,1,0,0,"ModelChara#2268",2,"",45,70,70,1,2,"MountCustomize#69","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DarkUnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DarkUnicornBye",20,10,False,True,0,0,0,0,128,"ui/icon/004000/004128.tex",3060,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
171,"ビッグ・ファットキャット",0,"",0,0,1,0,0,"ModelChara#2312",2,"",45,70,70,1,2,"MountCustomize#66","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_DebuNekoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DebuNekoBye",20,10,False,True,0,0,0,0,129,"ui/icon/004000/004129.tex",3350,120,False,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,10,21,43,False,42,False
172,"朱のカムイ",0,"",0,0,1,0,0,"ModelChara#2359",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Suzaku.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,130,"ui/icon/004000/004130.tex",30205,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
173,"オメガ",0,"",0,0,1,0,0,"ModelChara#2360",2,"",45,15,15,3,4,"MountCustomize#67","music/ffxiv/BGM_Ride_Alpha.scd","SE_Bt_Etc_OmegaWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_OmegaBye",0,10,False,True,0,0,0,0,131,"ui/icon/004000/004131.tex",10100,100,False,9,3,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,21,39,False,37,False
174,"魔導スカイアーマー",0,"",0,0,1,0,0,"ModelChara#2362",2,"",45,15,15,1,2,"MountCustomize#68","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SyumitWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_SyumitBye",0,10,False,True,0,0,0,0,132,"ui/icon/004000/004132.tex",10040,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,19,41,False,40,False
175,"マジックカーペット",0,"",0,0,1,0,0,"ModelChara#2340",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_JuutanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_JuutanBye",0,10,False,True,0,0,0,0,136,"ui/icon/004000/004147.tex",16080,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,19,39,False,38,False
176,"魔導マグナローダー",0,"",0,0,1,0,0,"ModelChara#2361",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,133,"ui/icon/004000/004133.tex",10050,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
177,"でぶ黒チョコボ",0,"",0,0,1,0,0,"ModelChara#2385",2,"",45,0,15,1,0,"MountCustomize#0","music/ffxiv/BGM_Ride_DEBUChocobo.scd","SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,True,False,0,0,0,0,134,"ui/icon/004000/004134.tex",303,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,23,37,False,37,False
178,"エルドスルス",0,"",0,0,1,0,0,"ModelChara#2437",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FireIetyWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FireIetyBye",15,9,False,True,0,0,0,0,135,"ui/icon/004000/004137.tex",1070,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
179,"魔導マグナローダー改",0,"",0,0,1,0,0,"ModelChara#2467",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,137,"ui/icon/004000/004139.tex",10051,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
