key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11457,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2693","BNpcCustomize#0","NpcEquip#1891",0,0,False,"ArrayEventHandler#854193",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11458,,"Battalion#4","LinkRace#0",0,1,"ModelChara#160","BNpcCustomize#0","NpcEquip#0",0,0,False,"ArrayEventHandler#854187",0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11459,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2867","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11460,,"Battalion#0","LinkRace#0",0,1,"ModelChara#2796","BNpcCustomize#0","NpcEquip#0",0,20,False,,0,"BNpcParts#0",1,False,True,True,True,0,0,0,False,False
11461,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11462,,"Battalion#4","LinkRace#0",0,2,"ModelChara#1571","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11463,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2845","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,True,0,0,0,False,False
11464,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2845","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,True,0,0,0,False,False
11465,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2845","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,True,0,0,0,False,False
11466,,"Battalion#0","LinkRace#0",0,1,"ModelChara#1684","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11467,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#1823",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11468,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#1731",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11469,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#221","NpcEquip#1730",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11470,,"Battalion#0","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,True,True,False,0,0,0,False,False
11471,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11472,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#202","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11473,,"Battalion#4","LinkRace#0",0,2,"ModelChara#670","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11474,,"Battalion#4","LinkRace#0",2,2,"ModelChara#1498","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11475,,"Battalion#4","LinkRace#0",0,1,"ModelChara#597","BNpcCustomize#448","NpcEquip#805",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,2,0,False,False
11476,,"Battalion#4","LinkRace#0",0,1,"ModelChara#548","BNpcCustomize#448","NpcEquip#805",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,2,0,False,False
11477,,"Battalion#4","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#82","NpcEquip#463",13319,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,2,0,False,False
11478,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1641","BNpcCustomize#0","NpcEquip#1238",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,2,0,False,False
11479,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1624","BNpcCustomize#452","NpcEquip#1201",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,2,0,False,False
11480,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11481,,"Battalion#4","LinkRace#0",6,1.4,"ModelChara#2873","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11482,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#2873","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11483,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1372","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11484,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2814","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11485,,"Battalion#4","LinkRace#0",0,1.6,"ModelChara#629","BNpcCustomize#0","NpcEquip#0",0,16,False,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11486,,"Battalion#4","LinkRace#0",0,1.6,"ModelChara#629","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11487,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2879","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11488,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#647","BNpcCustomize#0","NpcEquip#789",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11489,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#647","BNpcCustomize#0","NpcEquip#789",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11490,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2814","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11491,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#2872","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11492,,"Battalion#4","LinkRace#0",0,1.6,"ModelChara#629","BNpcCustomize#0","NpcEquip#0",0,16,False,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11493,,"Battalion#4","LinkRace#0",0,1.6,"ModelChara#629","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11494,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2879","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11495,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#647","BNpcCustomize#0","NpcEquip#789",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11496,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#647","BNpcCustomize#0","NpcEquip#789",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11497,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2887","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11498,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2888","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11499,,"Battalion#4","LinkRace#0",0,2,"ModelChara#672","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11500,,"Battalion#4","LinkRace#0",0,4,"ModelChara#804","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,4,0,False,False
11501,,"Battalion#0","LinkRace#0",0,1,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11502,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1034","NpcEquip#2121",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11503,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1035","NpcEquip#2122",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11504,,"Battalion#0","LinkRace#0",0,1.5,"ModelChara#2720","BNpcCustomize#875","NpcEquip#2127",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11505,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11506,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11507,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11508,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11509,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11510,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11511,,"Battalion#4","LinkRace#0",0,3.8,"ModelChara#2481","BNpcCustomize#0","NpcEquip#0",3288,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11512,,"Battalion#4","LinkRace#0",2,2.5,"ModelChara#261","BNpcCustomize#0","NpcEquip#0",0,0,False,,15,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11513,,"Battalion#4","LinkRace#0",0,4,"ModelChara#670","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11514,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11515,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1042","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11516,,"Battalion#4","LinkRace#0",0,1.1,"ModelChara#646","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11517,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11518,,"Battalion#4","LinkRace#0",6,2,"ModelChara#2864","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11519,,"Battalion#4","LinkRace#0",2,8,"ModelChara#2865","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11520,,"Battalion#4","LinkRace#0",2,2.5,"ModelChara#2878","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11521,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2695","BNpcCustomize#0","NpcEquip#1790",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11522,,"Battalion#4","LinkRace#0",2,2.2,"ModelChara#2866","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11523,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11524,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11525,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2875","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11526,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2874","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11527,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#2886","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11528,,"Battalion#4","LinkRace#0",2,2.2,"ModelChara#2866","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11529,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11530,,"Battalion#4","LinkRace#0",0,1.7,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11531,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2875","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11532,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2874","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11533,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#2886","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11534,,"Battalion#4","LinkRace#0",2,0.5,"ModelChara#2797","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11535,,"Battalion#4","LinkRace#0",2,3,"ModelChara#2883","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11536,,"Battalion#4","LinkRace#0",2,3.5,"ModelChara#2889","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11537,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2920","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11538,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2942","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11539,,"Battalion#4","LinkRace#0",2,0.5,"ModelChara#2797","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11540,,"Battalion#4","LinkRace#0",2,3,"ModelChara#2883","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11541,,"Battalion#4","LinkRace#0",2,3.5,"ModelChara#2889","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11542,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2920","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11543,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2942","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11544,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#1666","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11545,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2676","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11546,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2373","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11547,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2470","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11548,,"Battalion#4","LinkRace#0",3,2,"ModelChara#2884","BNpcCustomize#0","NpcEquip#0",0,18,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11549,,"Battalion#0","LinkRace#0",0,5,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11550,,"Battalion#4","LinkRace#0",3,1,"ModelChara#2453","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11551,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2088","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11552,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2432","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11553,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#1056","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11554,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2695","BNpcCustomize#0","NpcEquip#1791",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11555,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2695","BNpcCustomize#0","NpcEquip#1790",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11556,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2695","BNpcCustomize#0","NpcEquip#1792",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11557,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#612","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11558,,"Battalion#0","LinkRace#0",0,1.5,"ModelChara#2853","BNpcCustomize#872","NpcEquip#2130",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11559,,"Battalion#4","LinkRace#0",2,3,"ModelChara#2883","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11560,,"Battalion#4","LinkRace#0",2,3.5,"ModelChara#2889","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11561,,"Battalion#4","LinkRace#0",0,0.3,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11562,,"Battalion#4","LinkRace#0",0,0.3,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,2,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11563,,"Battalion#4","LinkRace#0",3,2,"ModelChara#2877","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11564,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#2885","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11565,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2880","BNpcCustomize#0","NpcEquip#0",0,10,True,,3,"BNpcParts#45",1,True,True,True,False,0,0,0,False,False
11566,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11567,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,False,True,True,False,0,0,0,False,False
11568,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11569,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11570,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2880","BNpcCustomize#0","NpcEquip#0",0,10,True,,3,"BNpcParts#46",1,True,True,True,False,0,0,0,False,False
11571,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11572,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11573,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11574,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2906","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11575,,"Battalion#4","LinkRace#0",2,1,"ModelChara#2905","BNpcCustomize#0","NpcEquip#0",0,10,True,,3,"BNpcParts#45",1,True,False,True,False,0,0,0,False,False
11576,,"Battalion#4","LinkRace#0",0,1.4,"ModelChara#789","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11577,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2943","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11578,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2912","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11579,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2854","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11580,,"Battalion#4","LinkRace#0",2,2.5,"ModelChara#2915","BNpcCustomize#0","NpcEquip#2001",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11581,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#526","NpcEquip#1717",7663,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11582,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#916","NpcEquip#1763",7667,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11583,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#917","NpcEquip#1764",7668,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11584,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#918","NpcEquip#1765",7669,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11585,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#2537","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11586,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2569","BNpcCustomize#0","NpcEquip#0",0,0,False,,15,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11587,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#2683","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11588,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1208","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11589,,"Battalion#4","LinkRace#0",2,2,"ModelChara#2914","BNpcCustomize#0","NpcEquip#2000",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11590,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2914","BNpcCustomize#0","NpcEquip#2000",0,0,False,,0,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
11591,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2505","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11592,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2917","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11593,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2918","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11594,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2919","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
11595,,"Battalion#4","LinkRace#0",0,2,"ModelChara#2956","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11596,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1236","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11597,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1235","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
11598,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2931","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11599,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2911","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
11600,,"Battalion#4","LinkRace#0",0,0.7,"ModelChara#336","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
11601,,"Battalion#4","LinkRace#0",0,0.7,"ModelChara#336","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
11602,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
11603,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#320","NpcEquip#2009",0,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
11604,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#953","NpcEquip#1956",0,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
