key,0
461,"ファウルを詠唱時間なしで実行することができる。"
462,"ファイラがハイファイラに、ブリザラがハイブリザラに変化する。"
463,"マナフォントのリキャストタイムを100秒に短縮させる。"
464,"激成魔がチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
465,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「パラドックスシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
この効果が付与されるとブリザドとファイアがパラドックスに変化する。
パラドックスシンボルはアストラルファイアおよびアンブラルブリザードが解除されると消滅する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルファイア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>もしくは<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルブリザード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルハート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が最大スタック数まで付与された状態で、自身の状態が反対属性に変化したとき。"
466,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トパーズの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エーテルチャージ実行時"
467,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」「トパーズの神秘」「エメラルドの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エーテルチャージ実行時"
468,"サモン・ルビーがサモン・イフリートに変化する。"
469,"サモン・トパーズがサモン・タイタンに変化する。"
470,"サモン・エメラルドがサモン・ガルーダに変化する。"
471,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・イフリート」「サモン・タイタン」「サモン・ガルーダ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>により召喚するエギの実行するアクションが変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>イフリート・エギ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>バーニングストライクが地獄の火炎に変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>タイタン・エギ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ロックバスターが大地の怒りに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ガルーダ・エギ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エリアルスラッシュがエリアルブラストに変化する。"
472,""
473,"ルインラがルインガに変化する。"
474,"エーテルチャージがトランス・バハムートに変化する。"
475,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルインジャ実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エナジードレインとエナジーサイフォン実行時"
476,"自身に付与されている<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>によりジェムシャインが変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ファイアエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ルビー・リチュアルに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アースエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>トパーズ・リチュアルに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ウィンドエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エメラルド・リチュアルに変化する。"
477,"アウトバーストがトライディザスターに変化する。"
478,"自身に付与されている<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>によりジェムブリリアンスが変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ファイアエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ルビー・カタストロフィに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アースエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>トパーズ・カタストロフィに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ウィンドエーテル効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エメラルド・カタストロフィに変化する。"
479,"ルインガ、ルビー・リチュアル、トパーズ・リチュアル、エメラルド・リチュアルの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ルインガの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ルビー・リチュアルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>510
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>トパーズ・リチュアルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>330
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エメラルド・リチュアルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>230"
480,"守りの光がチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
481,"サモン・イフリートがサモン・イフリートIIに、サモン・タイタンがサモン・タイタンIIに、サモン・ガルーダがサモン・ガルーダIIに変化する。"
482,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「マナスタック」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>3
3スタック付与されるとヴァルサンダーとヴァルサンダラがヴァルフレアに変化する。
さらに、ヴァルホーリーを修得するとヴァルエアロとヴァルエアロラがヴァルホーリーに変化するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エンリポスト、エンツヴェルクハウ、エンルドゥブルマン、エンムーリネ・アン、エンムーリネ・ドゥ、エンムーリネ・トロワの命中時"
483,"ヴァルサンダーがヴァルサンダガに、ヴァルエアロがヴァルエアロガに変化する。
自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「マナスタック」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が3スタック付与されると、ヴァルサンダガがヴァルフレアに、ヴァルエアロガがヴァルホーリーに変化するようになる。"
484,"ジョルラがジョルガに変化する。
さらに、特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンリポストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルサンダラの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルエアロラの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルファイアの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>340
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルストーンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>340
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンツヴェルクハウの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンルドゥブルマンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>130
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>インパクトの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>210
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンルプリーズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>340"
485,"アクセラレーションがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
486,"マナフィケーションの最大スタック数を6に増加する。"
487,"グレアがグレアガに変化する。"
488,"ホーリーがホーリガに変化する。"
489,"特定のアクションの回復力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ケアルの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>メディカの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ケアルラの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>800
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>リジェネの継続回復効果の回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ケアルガの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>600
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>メディカラの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>メディカラの継続回復効果の回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハート・オブ・ソラスの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>800
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハート・オブ・ラプチャーの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
490,"ディヴァインベニゾンがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
491,"死炎法が極炎法に変化する。
さらに、ルインラの威力を220に上昇させる。"
492,"破陣法が裂陣法に変化する。"
493,"特定のアクションの回復力とバリア効果量を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>フィジクの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>450
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>光の癒しの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>180
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>鼓舞激励の策のバリア効果量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回復量の180％分
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>士気高揚の策のバリア効果量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回復量の160％分
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>セラフィックヴェールの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>180"
494,"展開戦術のリキャストタイムを90秒に短縮させる。"
495,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「リドロー実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>永続
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ドロー実行時"
496,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「太陽」「月」「星」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のいずれかのアストロサインが付与されるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ドローにより引いたカードアクションを自身が戦闘状態で実行したとき。"
497,"マレフィジャがフォールマレフィクに変化する。"
498,"グラビデがグラビラに変化する。"
499,"特定のアクションの回復力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ベネフィクの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヘリオスの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ベネフィラの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>800
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アスペクト・ベネフィクの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アスペクト・ベネフィクの継続回復効果の回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アスペクト・ヘリオスの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アスペクト・ヘリオスの継続回復効果の回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>150"
500,"星天交差がチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
501,"宙泉を釣り場としてキャスト実行可能になる。"
502,"サモン・バハムートがサモン・フェニックスに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>デミ・バハムートの帰還後"
503,"特定のアクションの実行時にアストラルフロウが変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>サモン・イフリート実行時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>クリムゾンサイクロンに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>トパーズ・リチュアルおよびトパーズ・カタストロフィ実行時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>マウンテンバスターに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>サモン・ガルーダ実行時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スリップストリームに変化する。"
504,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ファストブレードの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ライオットソードの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ロイヤルアソリティの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ホーリースピリットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>350
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ロイエの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ゲベートの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>420
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>グラブカッマーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440"
505,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヘヴィスウィングの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>メイムの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>シュトルムヴィントの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>シュトルムブレハの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160"
506,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハードスラッシュの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>180
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>サイフォンストライクの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ソウルイーターの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140"
507,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>キーンエッジの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ブルータルシェルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ソリッドバレルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140"
508,"竜眼雷電および竜眼蒼穹の実行に成功すると、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「天竜眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2
さらに、特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ゲイルスコグルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ナーストレンドの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>360"
509,"エノキアンの効果量を25％に上昇させる。"
510,"ピュシスがピュシスIIに変化する。"
511,"英雄の影身による攻撃の威力が420に上昇する。"
512,"爆裂脚が鳳凰の舞に変化する。"
513,"闘魂旋風脚が夢幻闘舞に変化する。"
514,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「奥義波切実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>意気衝天実行時"
515,"終撃が夢幻三段に変化する。"
516,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>風断ちの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>旋風刃の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>強甲破点突の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140"
517,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートスプリットショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートスラッグショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートクリーンショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120"
518,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>連撃の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>正拳突きの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>崩拳の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>270
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双掌打の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>380
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>破砕拳の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>320
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双竜脚の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>陰陽闘気斬の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
519,"風雅が風光に変化する。"
520,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>刃風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>陣風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>士風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120"
521,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>月光の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>110
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>花車の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>110
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>雪風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>110"
522,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双刃旋の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>風断ちの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160"
523,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>320
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ワクシングスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>インファナルスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>180"
524,"蛇尾撃が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>参の牙【側撃】、参の牙【側裂】、参の牙【背撃】、参の牙【背裂】の命中時"
525,"蛇尾閃が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>参の大牙【乱撃】および参の大牙【乱裂】の命中時"
526,"双牙連撃および双牙乱撃が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>弐の蛇【猛襲】および弐の蛇【疾速】の命中時"
527,"双牙連閃および双牙乱閃が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>弐の大蛇【猛襲】および弐の大蛇【疾速】の命中時"
528,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「飛蛇の魂」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>壱の蛇【強砕】および壱の大蛇【強砕】の命中時"
529,"蛇行の最大チャージ数が3に増加する。"
530,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「飛蛇の魂」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数が3に増加する。"
531,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「霊力ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
さらに、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「祖霊降ろし実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定のウェポンスキルの命中時と蛇の霊気実行時"
532,"飛蛇連尾撃および飛蛇乱尾撃が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>飛蛇の尾の命中時"
533,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「霊力」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数が5に増加する。
さらに、祖霊の大蛇牙が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「祖霊降ろし」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中"
534,"祖霊の蛇【壱】、祖霊の蛇【弐】、祖霊の蛇【参】、祖霊の蛇【肆】が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>祖霊の牙【壱】、祖霊の牙【弐】、祖霊の牙【参】、祖霊の牙【肆】それぞれの命中時"
535,""
536,""
537,"パレットゲージが上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ブルーウォータおよびブルーウォタラの命中時"
538,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ホワイトペイント」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ブルーウォータ、マゼンタサンダー、ブルーウォタラ、マゼンタサンダラの命中時"
539,"自身の移動速度を上昇させる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スマッジ実行時"
