key,0,1,2,3,4,5
18.2140,40,,"CreditFont#4",90,3,"Vasi Vasikaran"
18.2141,90,,"CreditFont#6",90,3,"Business Systems Manager"
18.2142,40,,"CreditFont#4",90,3,"David Tu"
18.2143,90,,"CreditFont#6",90,3,"Senior Director of IT Operations"
18.2144,40,,"CreditFont#4",90,3,"Bryan Moye"
18.2145,90,,"CreditFont#6",90,3,"Director of IT Infrastructure & Operations"
18.2146,40,,"CreditFont#4",90,3,"Peter Horvath"
18.2147,90,,"CreditFont#6",90,3,"Senior Systems Administrator"
18.2148,40,,"CreditFont#4",90,3,"Christopher Thibedeau"
18.2149,90,,"CreditFont#6",90,3,"Director of Project Management"
18.2150,40,,"CreditFont#4",90,3,"Lee Page"
18.2151,90,,"CreditFont#6",90,3,"IT Project Managers"
18.2152,40,,"CreditFont#4",90,3,"Alan Scott"
18.2153,40,,"CreditFont#4",90,3,"Mark Gillah"
18.2154,90,,"CreditFont#6",90,3,"IT Business Analyst"
18.2155,40,,"CreditFont#4",90,3,"Sunny Boparai"
18.2156,90,,"CreditFont#6",90,3,"Cloud Applications Manager"
18.2157,40,,"CreditFont#4",90,3,"Aude Dusacre"
18.2158,90,,"CreditFont#6",90,3,"Senior Cloud Applications Administrator"
18.2159,40,,"CreditFont#4",90,3,"Gareth Hanekom"
18.2160,90,,"CreditFont#6",90,3,"Cloud Applications Administrator"
18.2161,40,,"CreditFont#4",90,3,"Brandon Tomyoy"
18.2162,90,,"CreditFont#6",90,3,"IT Infrastructure Manager"
18.2163,40,,"CreditFont#4",90,3,"Denzil Stephens"
18.2164,90,,"CreditFont#6",90,3,"Senior Network Engineer"
18.2165,40,,"CreditFont#4",90,3,"Louie Kawamoto"
18.2166,90,,"CreditFont#6",90,3,"Senior Systems Administrator"
18.2167,40,,"CreditFont#4",90,3,"Graham Smit"
18.2168,90,,"CreditFont#6",90,3,"Network Administrator"
18.2169,40,,"CreditFont#4",90,3,"Gareth Girling"
18.2170,90,,"CreditFont#6",90,3,"Senior DevOps Specialist"
18.2171,40,,"CreditFont#4",90,3,"Dan Offord"
18.2172,90,,"CreditFont#6",90,3,"IT Programme Manager"
18.2173,40,,"CreditFont#4",90,3,"Sophie Woodrow"
18.2174,90,,"CreditFont#6",90,3,"Business Systems Manager"
18.2175,40,,"CreditFont#4",90,3,"Michael Tomlin"
18.2176,90,,"CreditFont#6",90,3,"Senior Business Systems Analyst"
18.2177,40,,"CreditFont#4",90,3,"Mark Kwasnik"
18.2178,90,,"CreditFont#6",90,3,"IT Finance Transformation"
18.2179,40,,"CreditFont#4",90,3,"Deborah Edwards"
18.2180,90,,"CreditFont#6",90,3,"Systems Administrator"
18.2181,40,,"CreditFont#4",90,3,"Zoran Kirilov"
18.2182,90,,"CreditFont#6",90,3,"Online Development Consultant"
18.2183,40,,"CreditFont#4",90,3,"Simon Protheroe"
18.2184,90,,"CreditFont#6",90,3,"Senior DBA"
18.2185,40,,"CreditFont#4",90,3,"Venu A"
18.2186,90,,"CreditFont#6",90,3,"Senior Systems Administrator"
18.2187,40,,"CreditFont#4",90,3,"Graeme Pears"
18.2188,90,,"CreditFont#6",90,3,"Senior Solutions Architect"
18.2189,40,,"CreditFont#4",90,3,"Tomas Jelinek"
18.2190,90,,"CreditFont#6",90,3,"Senior DevOps Specialists"
18.2191,40,,"CreditFont#4",90,3,"Beth Donachie"
18.2192,40,,"CreditFont#4",90,3,"Wojtek Bojdol"
18.2193,90,,"CreditFont#6",90,3,"Director of Solutions Architecture"
18.2194,40,,"CreditFont#4",90,3,"Ferenc Fertoi"
18.2195,90,,"CreditFont#6",90,3,"Business Systems Analyst"
18.2196,40,,"CreditFont#4",90,3,"Nick Salido"
18.2197,100,,"CreditFont#6",90,3,"SECURITY OPERATION CENTER"
18.2198,70,,"CreditFont#6",90,3,"Director of Cyber Security"
18.2199,40,,"CreditFont#4",90,3,"Ian Golledge"
18.2200,90,,"CreditFont#6",90,3,"Security Risk Manager"
18.2201,40,,"CreditFont#4",90,3,"Robert Ross"
18.2202,90,,"CreditFont#6",90,3,"Security Operation Center Manager"
18.2203,40,,"CreditFont#4",90,3,"Robert Ribas"
18.2204,90,,"CreditFont#6",90,3,"Security Analyst"
18.2205,40,,"CreditFont#4",90,3,"Yaaseen Sheikh"
18.2206,90,,"CreditFont#6",90,3,"Principal Security Architect"
18.2207,40,,"CreditFont#4",90,3,"Tom Philips"
18.2208,90,,"CreditFont#6",90,3,"Online BRM"
18.2209,40,,"CreditFont#4",90,3,"Yota Wada"
18.2210,90,,"CreditFont#6",90,3,"Senior Security Operation Center Engineer"
18.2211,40,,"CreditFont#4",90,3,"Christopher Howden"
18.2212,90,,"CreditFont#6",90,3,"Senior Security Analyst"
18.2213,40,,"CreditFont#4",90,3,"Ramin Qadir"
18.2214,90,,"CreditFont#6",90,3,"Security Vulnerability Specialist"
18.2215,40,,"CreditFont#4",90,3,"Lisa Waldron"
18.2216,90,,"CreditFont#6",90,3,"Security Awareness Coordinator & Technical Translator"
18.2217,40,,"CreditFont#4",90,3,"Kei Ichimura"
18.2218,100,,"CreditFont#6",90,3,"SQUARE ENIX BUSINESS & LEGAL AFFAIRS"
18.2219,70,,"CreditFont#6",90,3,"General Counsel"
18.2220,40,,"CreditFont#4",90,3,"Adam Sullivan"
18.2221,90,,"CreditFont#6",90,3,"Associate General Counsel Legal & Business Affairs (Americas)"
18.2222,40,,"CreditFont#4",90,3,"Noi Sasaki"
18.2223,90,,"CreditFont#6",90,3,"Associate General Counsel Legal & Business Affairs (Europe)"
18.2224,40,,"CreditFont#4",90,3,"Melanie Drummond"
18.2225,90,,"CreditFont#6",90,3,"Senior Legal Counsel"
18.2226,40,,"CreditFont#4",90,3,"Maria Abesa"
18.2227,40,,"CreditFont#4",90,3,"Justin Gomes"
18.2228,40,,"CreditFont#4",90,3,"Alberto Wilches"
18.2229,40,,"CreditFont#4",90,3,"Nick Kempton"
18.2230,90,,"CreditFont#6",90,3,"Senior Legal Counsel"
18.2231,40,,"CreditFont#4",90,3,"Jamie Thornton"
18.2232,90,,"CreditFont#6",90,3,"Associate Legal Counsel"
18.2233,40,,"CreditFont#4",90,3,"Waqar Qureshi"
18.2234,90,,"CreditFont#6",90,3,"Senior Manager Legal Operations"
18.2235,40,,"CreditFont#4",90,3,"Stephanie Pimentel"
18.2236,90,,"CreditFont#6",90,3,"Paralegal"
18.2237,40,,"CreditFont#4",90,3,"Angelo Rivera"
18.2238,90,,"CreditFont#6",90,3,"Associate Manager, Legal Operations"
18.2239,40,,"CreditFont#4",90,3,"Vanessa Grundy"
18.2240,90,,"CreditFont#6",90,3,"Legal Operations Contract Specialist"
18.2241,40,,"CreditFont#4",90,3,"Dan Shoesmith"
18.2242,90,,"CreditFont#6",90,3,"Legal Operations Specialist"
18.2243,40,,"CreditFont#4",90,3,"Leander Tipsey"
18.2244,90,,"CreditFont#6",90,3,"Legal Analyst"
18.2245,40,,"CreditFont#4",90,3,"Julie Wei"
18.2246,100,,"CreditFont#6",90,3,"SQUARE ENIX DIGITAL CHANNELS"
18.2247,70,,"CreditFont#6",90,3,"Senior Director - Digital Channels"
18.2248,40,,"CreditFont#4",90,3,"Shane Bellamy"
18.2249,90,,"CreditFont#6",90,3,"Director - Web Development"
18.2250,40,,"CreditFont#4",90,3,"Iestyn Tronson"
18.2251,90,,"CreditFont#6",90,3,"Senior Manager - Digital Experience"
18.2252,40,,"CreditFont#4",90,3,"Lee Relton"
18.2253,90,,"CreditFont#6",90,3,"Project Managers"
18.2254,40,,"CreditFont#4",90,3,"Mark Bulley"
18.2255,40,,"CreditFont#4",90,3,"Phil Sheridan"
18.2256,90,,"CreditFont#6",90,3,"Lead Web Designer"
18.2257,40,,"CreditFont#4",90,3,"Marcin Pospiech"
18.2258,90,,"CreditFont#6",90,3,"Senior Web Designers"
18.2259,40,,"CreditFont#4",90,3,"Oliver Spicer"
18.2260,40,,"CreditFont#4",90,3,"Andres D'Aleman"
18.2261,90,,"CreditFont#6",90,3,"Senior Web Developers"
18.2262,40,,"CreditFont#4",90,3,"Scott Thompson"
18.2263,40,,"CreditFont#4",90,3,"Benjamin Berlin"
18.2264,90,,"CreditFont#6",90,3,"Web Developers"
18.2265,40,,"CreditFont#4",90,3,"Pedro Martins"
18.2266,40,,"CreditFont#4",90,3,"Frederico Silveira"
18.2267,40,,"CreditFont#4",90,3,"Sergei Sapoznikov"
18.2268,40,,"CreditFont#4",90,3,"Brenda Ty"
18.2269,90,,"CreditFont#6",90,3,"Junior Web Developer"
18.2270,40,,"CreditFont#4",90,3,"Ehi Odigie"
18.2271,90,,"CreditFont#6",90,3,"Lead Web QA Engineer"
18.2272,40,,"CreditFont#4",90,3,"Ilyas Yaqub"
18.2273,90,,"CreditFont#6",90,3,"Web QA Testers"
18.2274,40,,"CreditFont#4",90,3,"Laura Turpie"
18.2275,40,,"CreditFont#4",90,3,"Boma West"
18.2276,40,,"CreditFont#4",90,3,"Manishaben Bapodra"
18.2277,40,,"CreditFont#4",90,3,"Peter Nguyen"
18.2278,40,,"CreditFont#4",90,3,"Oliver Howe"
18.2279,90,,"CreditFont#6",90,3,"Director - Digital Platform"
18.2280,40,,"CreditFont#4",90,3,"Antonio Marfuggi"
18.2281,90,,"CreditFont#6",90,3,"Senior Software Solutions Manager"
18.2282,40,,"CreditFont#4",90,3,"Roberto Torella"
18.2283,90,,"CreditFont#6",90,3,"Development Manager"
18.2284,40,,"CreditFont#4",90,3,"Alessandro Pellizzari"
18.2285,90,,"CreditFont#6",90,3,"Senior Project Manager"
18.2286,40,,"CreditFont#4",90,3,"Camille El Khoury"
18.2287,90,,"CreditFont#6",90,3,"Lead Web Developer"
18.2288,40,,"CreditFont#4",90,3,"Francis Dolan"
18.2289,90,,"CreditFont#6",90,3,"Senior Web Developers"
18.2290,40,,"CreditFont#4",90,3,"Luigi Tanzini"
18.2291,40,,"CreditFont#4",90,3,"Álvaro Villalba"
18.2292,90,,"CreditFont#6",90,3,"Web Developers"
18.2293,40,,"CreditFont#4",90,3,"Shane Exley"
18.2294,40,,"CreditFont#4",90,3,"Tobias Ighofose"
18.2295,40,,"CreditFont#4",90,3,"Leonie Lindo"
18.2296,40,,"CreditFont#4",90,3,"Michael Li Yan Hui"
18.2297,40,,"CreditFont#4",90,3,"Ekin Sigic"
18.2298,40,,"CreditFont#4",90,3,"Sina Zand"
18.2299,90,,"CreditFont#6",90,3,"Web Designers"
18.2300,40,,"CreditFont#4",90,3,"Emiliano Rampazzi"
18.2301,40,,"CreditFont#4",90,3,"Amin Zaman"
18.2302,90,,"CreditFont#6",90,3,"Project Managers"
18.2303,40,,"CreditFont#4",90,3,"Enrico Balducci"
18.2304,40,,"CreditFont#4",90,3,"Malindi Handahu"
18.2305,40,,"CreditFont#4",90,3,"Priya Rughooputh"
18.2306,40,,"CreditFont#4",90,3,"Florine Vyncke"
18.2307,90,,"CreditFont#6",90,3,"CMS Operator"
18.2308,40,,"CreditFont#4",90,3,"Harold Prest"
18.2309,90,,"CreditFont#6",90,3,"Director - Technical Architecture"
18.2310,40,,"CreditFont#4",90,3,"Francesco Grammatico"
18.2311,90,,"CreditFont#6",90,3,"Senior Back End Developer"
18.2312,40,,"CreditFont#4",90,3,"Maria Calderon"
18.2313,90,,"CreditFont#6",90,3,"Back End Developers"
18.2314,40,,"CreditFont#4",90,3,"Luca Fruzza"
18.2315,40,,"CreditFont#4",90,3,"Ian Luites"
18.2316,40,,"CreditFont#4",90,3,"Brett Richardson"
18.2317,90,,"CreditFont#6",90,3,"Data Engineering Manager"
18.2318,40,,"CreditFont#4",90,3,"Jon House"
18.2319,90,,"CreditFont#6",90,3,"Senior Data Engineers"
18.2320,40,,"CreditFont#4",90,3,"Joe Cullen"
18.2321,40,,"CreditFont#4",90,3,"Oliver Bishop"
18.2322,90,,"CreditFont#6",90,3,"Data Engineer"
18.2323,40,,"CreditFont#4",90,3,"Paul Fournier"
18.2324,200,,"CreditFont#7",90,3,"Main Theme - ""Dawntrail"""
18.2325,120,,"CreditFont#6",90,3,"Composed by"
18.2326,40,,"CreditFont#4",90,3,"Masayoshi Soken"
18.2327,90,,"CreditFont#6",90,3,"Vocals"
18.2328,40,,"CreditFont#4",90,3,"THE PRIMALS"
18.2329,40,,"CreditFont#4",90,3,"Amanda Achen"
18.2330,90,,"CreditFont#6",90,3,"Lyrics"
18.2331,40,,"CreditFont#4",90,3,"Michael-Christopher Koji Fox"
18.2332,40,,"CreditFont#4",90,3,"Kathryn Cwynar"
18.2333,90,,"CreditFont#6",90,3,"Lyric Concept & Translation"
18.2334,40,,"CreditFont#4",90,3,"Natsuko Ishikawa"
18.2335,90,,"CreditFont#6",90,3,"Performance"
18.2336,40,,"CreditFont#4",90,3,"THE PRIMALS"
18.2337,90,,"CreditFont#6",90,3,"Guitar"
18.2338,40,,"CreditFont#4",90,3,"GUNN"
18.2339,90,,"CreditFont#6",90,3,"Bass"
18.2340,40,,"CreditFont#4",90,3,"Eikichi Iwai"
18.2341,90,,"CreditFont#6",90,3,"Drums"
18.2342,40,,"CreditFont#4",90,3,"Tetsuya Tachibana"
18.2343,90,,"CreditFont#6",90,3,"Manipulator"
18.2344,40,,"CreditFont#4",90,3,"Yotaro Kishikawa"
18.2345,90,,"CreditFont#6",90,3,"PA Engineer"
18.2346,40,,"CreditFont#4",90,3,"Yuko Matsuyama"
18.2347,90,,"CreditFont#6",90,3,"Solo Violin"
18.2348,40,,"CreditFont#4",90,3,"Yuma Ito"
18.2349,90,,"CreditFont#6",90,3,"Recording Engineer"
18.2350,40,,"CreditFont#4",90,3,"Michifumi Onodera"
18.2351,90,,"CreditFont#6",90,3,"Recording Studio"
18.2352,40,,"CreditFont#4",90,3,"HeartBeat RECORDING STUDIO"
18.2353,90,,"CreditFont#6",90,3,"Musician Coordinator"
18.2354,40,,"CreditFont#4",90,3,"Tsutomu Satomi (SHANGRI-LA INC.)"
18.2355,200,,"CreditFont#7",90,3,"Ending Theme - ""Smile"""
18.2356,120,,"CreditFont#6",90,3,"Composed by"
18.2357,40,,"CreditFont#4",90,3,"Masayoshi Soken"
18.2358,90,,"CreditFont#6",90,3,"Arranger"
18.2359,40,,"CreditFont#4",90,3,"TomoLow"
18.2360,90,,"CreditFont#6",90,3,"Vocals"
18.2361,40,,"CreditFont#4",90,3,"AKINO from bless4 (Kawamitsu Arttainment Co., Ltd)"
18.2362,90,,"CreditFont#6",90,3,"Backing Vocals"
18.2363,40,,"CreditFont#4",90,3,"Tomohiro ODY Odawara"
18.2364,40,,"CreditFont#4",90,3,"Aska Tsuchiya"
18.2365,40,,"CreditFont#4",90,3,"Masaki Imai"
18.2366,40,,"CreditFont#4",90,3,"Naoki Takao"
18.2367,40,,"CreditFont#4",90,3,"Kumi Sasaki"
18.2368,40,,"CreditFont#4",90,3,"Yukiko Tanaka"
18.2369,40,,"CreditFont#4",90,3,"Lyn Inaizumi"
18.2370,40,,"CreditFont#4",90,3,"TIGER"
18.2371,40,,"CreditFont#4",90,3,"Ami"
18.2372,40,,"CreditFont#4",90,3,"Shiori Sasaki"
18.2373,90,,"CreditFont#6",90,3,"Lyrics"
18.2374,40,,"CreditFont#4",90,3,"Michael-Christopher Koji Fox"
18.2375,90,,"CreditFont#6",90,3,"Lyric Concept & Translation"
18.2376,40,,"CreditFont#4",90,3,"Natsuko Ishikawa"
18.2377,90,,"CreditFont#6",90,3,"Recording Engineer"
18.2378,40,,"CreditFont#4",90,3,"Junichiro “ojjy” Ojima (FREEDOM STUDIO INFINITY)"
18.2379,90,,"CreditFont#6",90,3,"Recording Studio"
18.2380,40,,"CreditFont#4",90,3,"FREEDOM STUDIO INFINITY"
18.2381,90,,"CreditFont#6",90,3,"Artist Management"
18.2382,40,,"CreditFont#4",90,3,"Steve Akashi Kawamitsu (Kawamitsu Arttainment Co., Ltd)"
18.2383,90,,"CreditFont#6",90,3,"Musician Coordinator"
18.2384,40,,"CreditFont#4",90,3,"Tsutomu Satomi (SHANGRI-LA INC.)"
18.2385,90,,"CreditFont#6",90,3,"Copyist"
18.2386,40,,"CreditFont#4",90,3,"Sachiko Miyano (SHANGRI-LA INC.)"
18.2387,200,,"CreditFont#7",90,3,"Voice Recording"
18.2388,120,,"CreditFont#6",90,3,"Voice Actor Management"
18.2389,40,,"CreditFont#4",90,3,"81produce Co., Ltd."
18.2390,40,,"CreditFont#4",90,3,"ARISE PROJECT inc."
18.2391,40,,"CreditFont#4",90,3,"ARTS VISION"
18.2392,40,,"CreditFont#4",90,3,"BLACK SHIP Inc."
18.2393,40,,"CreditFont#4",90,3,"HAIKYO"
18.2394,40,,"CreditFont#4",90,3,"I'm Enterprise"
18.2395,40,,"CreditFont#4",90,3,"INTENTION"
18.2396,40,,"CreditFont#4",90,3,"Kenproduction Co., Ltd."
18.2397,40,,"CreditFont#4",90,3,"Kenyu-office inc."
18.2398,40,,"CreditFont#4",90,3,"MAUSU PROMOTION"
18.2399,40,,"CreditFont#4",90,3,"OFFICE OSAWA"
18.2400,40,,"CreditFont#4",90,3,"SIGMA SEVEN, Inc"
18.2401,40,,"CreditFont#4",90,3,"StayLuck"
18.2402,40,,"CreditFont#4",90,3,"VOICE KIT CO., LTD."
18.2403,40,,"CreditFont#4",90,3,"Zynchro"
18.2404,90,,"CreditFont#6",90,3,"Casting"
18.2405,40,,"CreditFont#4",90,3,"Shigeru Sugaya (ARISE PROJECT inc.)"
18.2406,140,,"CreditFont#6",90,3,"<< SIDE >>"
18.2407,70,,"CreditFont#6",90,3,"Voice Directors"
18.2408,40,,"CreditFont#4",90,3,"Danny Baldwin"
18.2409,40,,"CreditFont#4",90,3,"Ilja Köster"
18.2410,40,,"CreditFont#4",90,3,"Nathalie Sionneau"
18.2411,90,,"CreditFont#6",90,3,"Studio"
18.2412,40,,"CreditFont#4",90,3,"Side London"
18.2413,40,,"CreditFont#4",90,3,"Side / iksample"
18.2414,40,,"CreditFont#4",90,3,"Side Paris"
18.2415,40,,"CreditFont#4",90,3,"Side LA"
18.2416,90,,"CreditFont#6",90,3,"Sound Engineers"
18.2417,40,,"CreditFont#4",90,3,"Laurence Farr"
18.2418,40,,"CreditFont#4",90,3,"Rob Kirby"
18.2419,40,,"CreditFont#4",90,3,"Jack Kirby"
18.2420,40,,"CreditFont#4",90,3,"Jesus C. Murillo"
18.2421,40,,"CreditFont#4",90,3,"Giovanni Murillo"
18.2422,40,,"CreditFont#4",90,3,"Bradley Elliott"
18.2423,40,,"CreditFont#4",90,3,"Frankie Galvez"
18.2424,40,,"CreditFont#4",90,3,"Ulysses Nieto"
18.2425,40,,"CreditFont#4",90,3,"Matthias Steiert"
18.2426,40,,"CreditFont#4",90,3,"Matthieu Tardit"
18.2427,90,,"CreditFont#6",90,3,"Casting Directors"
18.2428,40,,"CreditFont#4",90,3,"Ilja Köster"
18.2429,40,,"CreditFont#4",90,3,"Emily Nelson"
18.2430,40,,"CreditFont#4",90,3,"Victoria Blackburn"
18.2431,40,,"CreditFont#4",90,3,"Nathalie Sionneau"
18.2432,90,,"CreditFont#6",90,3,"Casting Assistants"
18.2433,40,,"CreditFont#4",90,3,"Aaron Azze"
18.2434,90,,"CreditFont#6",90,3,"Production Managers"
18.2435,40,,"CreditFont#4",90,3,"Verónica González"
18.2436,40,,"CreditFont#4",90,3,"Emily Nelson"
18.2437,40,,"CreditFont#4",90,3,"Ramsey Ibrahim"
18.2438,40,,"CreditFont#4",90,3,"Jorge Corte"
18.2439,90,,"CreditFont#6",90,3,"Production Assistants"
18.2440,40,,"CreditFont#4",90,3,"Ethan Beaven"
18.2441,40,,"CreditFont#4",90,3,"Aaron Azze"
18.2442,40,,"CreditFont#4",90,3,"Ian Hamilton"
18.2443,90,,"CreditFont#6",90,3,"Head of Post Production"
18.2444,40,,"CreditFont#4",90,3,"Gabriella Scanio"
18.2445,90,,"CreditFont#6",90,3,"Post Production Leads"
18.2446,40,,"CreditFont#4",90,3,"Alexys Noramirah Mohd Nasir"
18.2447,40,,"CreditFont#4",90,3,"Caanan Nathaniel"
18.2448,90,,"CreditFont#6",90,3,"Post Production Coordinator"
18.2449,40,,"CreditFont#4",90,3,"Vyvyan Napoletani"
18.2450,90,,"CreditFont#6",90,3,"Audio Editors"
18.2451,40,,"CreditFont#4",90,3,"Zack Leonard"
18.2452,40,,"CreditFont#4",90,3,"Eugene Tong Haw Cheng"
18.2453,40,,"CreditFont#4",90,3,"Ace Lim Wen Jian"
18.2454,90,,"CreditFont#6",90,3,"Client Partnerships Manager"
18.2455,40,,"CreditFont#4",90,3,"Christopher Woolf"
18.2456,90,,"CreditFont#6",90,3,"Head of Studio"
18.2457,40,,"CreditFont#4",90,3,"Sini Downing"
18.2458,90,,"CreditFont#6",90,3,"Senior Head of Production"
18.2459,40,,"CreditFont#4",90,3,"Chris Donnelly"
18.2460,90,,"CreditFont#6",90,3,"Head of Production"
18.2461,40,,"CreditFont#4",90,3,"Christian Maestas"
18.2462,90,,"CreditFont#6",90,3,"Studio Administrator"
18.2463,40,,"CreditFont#4",90,3,"Denise Kent"
18.2464,200,,"CreditFont#7",90,3,"Motion Capture Actors"
18.2465,120,,"CreditFont#6",90,3,"Motion Capture Actors & Action Coordinator"
18.2466,40,,"CreditFont#4",90,3,"Akira Sugihara"
18.2467,90,,"CreditFont#6",90,3,"Motion Capture Actors"
18.2468,40,,"CreditFont#4",90,3,"Yutaka Kambe"
18.2469,40,,"CreditFont#4",90,3,"Yuka Hino"
18.2470,40,,"CreditFont#4",90,3,"Tony Hosokawa"
18.2471,40,,"CreditFont#4",90,3,"Keiichi Wada"
18.2472,90,,"CreditFont#6",90,3,"Utility Stunts"
18.2473,40,,"CreditFont#4",90,3,"Hidetaka Ichiyama"
18.2474,40,,"CreditFont#4",90,3,"Junya Matsukami"
18.2475,40,,"CreditFont#4",90,3,"Naoki Nakamura"
18.2476,90,,"CreditFont#6",90,3,"Motion Actor Management"
18.2477,40,,"CreditFont#4",90,3,"KATSUGEKIZA Inc."
18.2478,200,,"CreditFont#7",90,3,"3rd-Party Contractors"
18.2479,100,,"CreditFont#6",90,3,"<< Art Empire >>"
18.2480,70,,"CreditFont#6",90,3,"Art Director"
18.2481,40,,"CreditFont#4",90,3,"Jiakai Shi"
18.2482,90,,"CreditFont#6",90,3,"Associated Art Director"
18.2483,40,,"CreditFont#4",90,3,"Yiwen Gu"
18.2484,90,,"CreditFont#6",90,3,"Artists"
18.2485,40,,"CreditFont#4",90,3,"Zuyao Li"
18.2486,40,,"CreditFont#4",90,3,"Andong Shu"
18.2487,40,,"CreditFont#4",90,3,"Bolin Ren"
18.2488,40,,"CreditFont#4",90,3,"Mingxin Xia"
18.2489,40,,"CreditFont#4",90,3,"Xiaohan Jiang"
18.2490,90,,"CreditFont#6",90,3,"Assistant Artists"
18.2491,40,,"CreditFont#4",90,3,"Yongyong Gu"
18.2492,40,,"CreditFont#4",90,3,"Zihua Cai"
18.2493,90,,"CreditFont#6",90,3,"Project Manager"
18.2494,40,,"CreditFont#4",90,3,"Suisi Xin"
18.2495,140,,"CreditFont#6",90,3,"<< Brushup Co., Ltd. >>"
18.2496,70,,"CreditFont#6",90,3,"Senior Manager"
18.2497,40,,"CreditFont#4",90,3,"Hiroki Matsuyama"
18.2498,90,,"CreditFont#6",90,3,"Manager"
18.2499,40,,"CreditFont#4",90,3,"Koichi Yasuda"
18.2500,90,,"CreditFont#6",90,3,"Artists"
18.2501,40,,"CreditFont#4",90,3,"Aoi Shiraishi"
18.2502,40,,"CreditFont#4",90,3,"Kohei Otake"
18.2503,40,,"CreditFont#4",90,3,"Risa Maehara"
18.2504,40,,"CreditFont#4",90,3,"Shigeru Komatsu"
18.2505,40,,"CreditFont#4",90,3,"Shogo Nagamichi"
18.2506,40,,"CreditFont#4",90,3,"Takuya Yokoyama"
18.2507,140,,"CreditFont#6",90,3,"<< CONTORNO Inc. >>"
18.2508,70,,"CreditFont#6",90,3,"CGI Producer"
18.2509,40,,"CreditFont#4",90,3,"Hiroki Miyazaki"
18.2510,90,,"CreditFont#6",90,3,"Senior Digital Artists"
18.2511,40,,"CreditFont#4",90,3,"Hiroki Kamiyama"
18.2512,40,,"CreditFont#4",90,3,"Ryujiro Morita"
18.2513,40,,"CreditFont#4",90,3,"Haruki Komaki"
18.2514,90,,"CreditFont#6",90,3,"Lead Digital Artist"
18.2515,40,,"CreditFont#4",90,3,"Yuta Morita"
18.2516,90,,"CreditFont#6",90,3,"Lead Animator"
18.2517,40,,"CreditFont#4",90,3,"Tomoya Asami"
18.2518,90,,"CreditFont#6",90,3,"Senior Digital Artist"
18.2519,40,,"CreditFont#4",90,3,"Asahiro Iwama"
18.2520,90,,"CreditFont#6",90,3,"Animator"
18.2521,40,,"CreditFont#4",90,3,"Seigo Yamaguchi"
18.2522,40,,"CreditFont#4",90,3,"Kazuhiko Yoshida"
18.2523,40,,"CreditFont#4",90,3,"Yuka Takenami"
18.2524,90,,"CreditFont#6",90,3,"Design & Modeling Artist"
18.2525,40,,"CreditFont#4",90,3,"Akari Morishige"
18.2526,140,,"CreditFont#6",90,3,"<< Digital Works Entertainment Inc. >>"
18.2527,70,,"CreditFont#6",90,3,"Line Director"
18.2528,40,,"CreditFont#4",90,3,"Shunsuke Hirai"
18.2529,90,,"CreditFont#6",90,3,"Art Director"
18.2530,40,,"CreditFont#4",90,3,"Takahiro Kaise"
18.2531,90,,"CreditFont#6",90,3,"3D Design Leaders"
18.2532,40,,"CreditFont#4",90,3,"Dinh Cong Tung"
18.2533,40,,"CreditFont#4",90,3,"Masatoshi Nakada"
18.2534,90,,"CreditFont#6",90,3,"3D Designers"
18.2535,40,,"CreditFont#4",90,3,"Nguyen Quang Phu"
18.2536,40,,"CreditFont#4",90,3,"Le Ngoc Anh"
18.2537,40,,"CreditFont#4",90,3,"Do Thi Viet Nga"
18.2538,40,,"CreditFont#4",90,3,"Nguyen Thi Chinh"
18.2539,40,,"CreditFont#4",90,3,"Ho Thi Khanh Tuong"
18.2540,40,,"CreditFont#4",90,3,"Pham Minh Quoc"
18.2541,40,,"CreditFont#4",90,3,"Nguyen Thanh Hien"
18.2542,40,,"CreditFont#4",90,3,"Nguyen Bao Kim Ngan"
18.2543,40,,"CreditFont#4",90,3,"Dang Thi My La"
18.2544,40,,"CreditFont#4",90,3,"Le Ngoc Thanh Tam"
18.2545,40,,"CreditFont#4",90,3,"Nguyen Anh Duy"
18.2546,40,,"CreditFont#4",90,3,"Nguyen Truong Gia Khanh"
18.2547,40,,"CreditFont#4",90,3,"Dang Tuan Tai"
18.2548,40,,"CreditFont#4",90,3,"Dang Tuan Tu"
18.2549,40,,"CreditFont#4",90,3,"Le Duy Ha"
18.2550,40,,"CreditFont#4",90,3,"Nguyen Ha Kim Ngan"
18.2551,40,,"CreditFont#4",90,3,"Tran Thi My Linh"
18.2552,40,,"CreditFont#4",90,3,"Ho Khoi Vi"
18.2553,40,,"CreditFont#4",90,3,"Dang Huu Tan"
18.2554,40,,"CreditFont#4",90,3,"Nguyen Thi Hong Nhung"
18.2555,40,,"CreditFont#4",90,3,"Phuong Thi Tuyet Ngan"
18.2556,40,,"CreditFont#4",90,3,"Nguyen Trung Hieu"
18.2557,40,,"CreditFont#4",90,3,"Ngo Xuan Toan"
18.2558,40,,"CreditFont#4",90,3,"Trinh Ngoc Tran Chau"
18.2559,40,,"CreditFont#4",90,3,"Tran Thanh Sang"
18.2560,40,,"CreditFont#4",90,3,"Le Bao Quynh"
18.2561,40,,"CreditFont#4",90,3,"Le Nguyen To Ngan"
18.2562,40,,"CreditFont#4",90,3,"Nguyen Ngoc Mai Duyen"
18.2563,40,,"CreditFont#4",90,3,"Le Nguyen Ngoc Ngan"
